\c:1546363612*5C\$GPGLL,3246.9680,N,07954.9918,W,172652.000,A,D*49
\c:1546363613*5D\$GPGLL,3246.969,N,07954.988,W,172651,A,A*50
\c:1546363613*5D\$GPGLL,3246.9680,N,07954.9928,W,172653.000,A,D*4B
\c:1546363614*5A\$GPGLL,3246.9679,N,07954.9936,W,172654.000,A,D*45
\c:1546363615*5B\$GPGLL,3246.969,N,07954.990,W,172653,A,A*5B
\c:1546363615*5B\$GPGLL,3246.9678,N,07954.9946,W,172655.000,A,D*42
\c:1546363616*58\$GPGLL,3246.9678,N,07954.9955,W,172656.000,A,D*43
\c:1546363617*59\$GPGLL,3246.969,N,07954.992,W,172655,A,A*5F
\c:1546363617*59\$GPGLL,3246.9677,N,07954.9964,W,172657.000,A,D*4F
\c:1546363618*56\$GPGLL,3246.9678,N,07954.9972,W,172658.000,A,D*48
\c:1546363619*57\$GPGLL,3246.969,N,07954.994,W,172658,A,A*54
\c:1546363619*57\$GPGLL,3246.9679,N,07954.9981,W,172659.000,A,D*44
\c:1546363620*5D\$GPGLL,3246.9679,N,07954.9990,W,172700.000,A,D*49
\c:1546363621*5C\$GPGLL,3246.9680,N,07954.9999,W,172701.000,A,D*47
\c:1546363621*5C\$GPGLL,3246.969,N,07954.996,W,172700,A,A*5A
\c:1546363622*5F\$GPGLL,3246.9680,N,07955.0008,W,172702.000,A,D*4D
\c:1546363623*5E\$GPGLL,3246.9680,N,07955.0017,W,172703.000,A,D*42
\c:1546363623*5E\$GPGLL,3246.969,N,07954.998,W,172702,A,A*56
\c:1546363624*59\$GPGLL,3246.9680,N,07955.0025,W,172704.000,A,D*44
\c:1546363625*58\$GPGLL,3246.9680,N,07955.0035,W,172705.000,A,D*44
\c:1546363625*58\$GPGLL,3246.969,N,07955.000,W,172704,A,A*59
\c:1546363626*5B\$GPGLL,3246.9680,N,07955.0044,W,172706.000,A,D*41
\c:1546363627*5A\$GPGLL,3246.9680,N,07955.0052,W,172707.000,A,D*47
\c:1546363627*5A\$GPGLL,3246.969,N,07955.001,W,172706,A,A*5A
\c:1546363628*55\$GPGLL,3246.9678,N,07955.0061,W,172708.000,A,D*4F
\c:1546363629*54\$GPGLL,3246.9678,N,07955.0071,W,172709.000,A,D*4F
\c:1546363629*54\$GPGLL,3246.968,N,07955.004,W,172708,A,A*50
\c:1546363630*5C\$GPGLL,3246.9678,N,07955.0080,W,172710.000,A,D*49
\c:1546363631*5D\$GPGLL,3246.9678,N,07955.0089,W,172711.000,A,D*41
\c:1546363631*5D\$GPGLL,3246.968,N,07955.005,W,172710,A,A*58
\c:1546363632*5E\$GPGLL,3246.9678,N,07955.0098,W,172712.000,A,D*42
\c:1546363633*5F\$GPGLL,3246.9677,N,07955.0108,W,172713.000,A,D*44
\c:1546363633*5F\$GPGLL,3246.968,N,07955.007,W,172712,A,A*58
\c:1546363634*58\$GPGLL,3246.9677,N,07955.0117,W,172714.000,A,D*4D
\c:1546363635*59\$GPGLL,3246.9677,N,07955.0125,W,172715.000,A,D*4D
\c:1546363635*59\$GPGLL,3246.968,N,07955.009,W,172714,A,A*50
\c:1546363636*5A\$GPGLL,3246.9677,N,07955.0134,W,172716.000,A,D*4E
\c:1546363637*5B\$GPGLL,3246.9677,N,07955.0143,W,172717.000,A,D*4F
\c:1546363637*5B\$GPGLL,3246.968,N,07955.011,W,172716,A,A*5B
\c:1546363638*54\$GPGLL,3246.9677,N,07955.0149,W,172718.000,A,D*4A
\c:1546363639*55\$GPGLL,3246.9676,N,07955.0158,W,172719.000,A,D*4A
\c:1546363639*55\$GPGLL,3246.968,N,07955.013,W,172718,A,A*57
\c:1546363640*5B\$GPGLL,3246.9676,N,07955.0168,W,172720.000,A,D*43
\c:1546363641*5A\$GPGLL,3246.9675,N,07955.0179,W,172721.000,A,D*41
\c:1546363642*59\$GPGLL,3246.968,N,07955.014,W,172720,A,A*5B
\c:1546363642*59\$GPGLL,3246.9675,N,07955.0190,W,172722.000,A,D*45
\c:1546363643*58\$GPGLL,3246.9673,N,07955.0201,W,172723.000,A,D*49
\c:1546363644*5F\$GPGLL,3246.968,N,07955.016,W,172722,A,A*5B
\c:1546363644*5F\$GPGLL,3246.9672,N,07955.0212,W,172724.000,A,D*4D
\c:1546363645*5E\$GPGLL,3246.9670,N,07955.0223,W,172725.000,A,D*4C
\c:1546363646*5D\$GPGLL,3246.968,N,07955.018,W,172724,A,A*53
\c:1546363646*5D\$GPGLL,3246.9669,N,07955.0234,W,172726.000,A,D*41
\c:1546363647*5C\$GPGLL,3246.9667,N,07955.0247,W,172727.000,A,D*4A
\c:1546363648*53\$GPGLL,3246.968,N,07955.020,W,172726,A,A*5A
\c:1546363649*52\$GPGLL,3246.9666,N,07955.0258,W,172728.000,A,D*4A
\c:1546363649*52\$GPGLL,3246.9666,N,07955.0271,W,172729.000,A,D*40
\c:1546363650*5A\$GPGLL,3246.968,N,07955.023,W,172728,A,A*57
\c:1546363650*5A\$GPGLL,3246.9665,N,07955.0282,W,172730.000,A,D*47
\c:1546363651*5B\$GPGLL,3246.9663,N,07955.0293,W,172731.000,A,D*40
\c:1546363652*58\$GPGLL,3246.967,N,07955.025,W,172730,A,A*57
\c:1546363652*58\$GPGLL,3246.9661,N,07955.0304,W,172732.000,A,D*4E
\c:1546363653*59\$GPGLL,3246.9659,N,07955.0316,W,172733.000,A,D*47
\c:1546363654*5E\$GPGLL,3246.967,N,07955.027,W,172732,A,A*57
\c:1546363654*5E\$GPGLL,3246.9657,N,07955.0328,W,172734.000,A,D*43
\c:1546363655*5F\$GPGLL,3246.9655,N,07955.0339,W,172735.000,A,D*40
\c:1546363656*5C\$GPGLL,3246.966,N,07955.030,W,172734,A,A*56
\c:1546363656*5C\$GPGLL,3246.9653,N,07955.0350,W,172736.000,A,D*4A
\c:1546363657*5D\$GPGLL,3246.9651,N,07955.0361,W,172737.000,A,D*4B
\c:1546363658*52\$GPGLL,3246.966,N,07955.033,W,172736,A,A*57
\c:1546363658*52\$GPGLL,3246.9648,N,07955.0371,W,172738.000,A,D*4D
\c:1546363659*53\$GPGLL,3246.9646,N,07955.0381,W,172739.000,A,D*4D
\c:1546363660*59\$GPGLL,3246.966,N,07955.036,W,172738,A,A*5C
\c:1546363660*59\$GPGLL,3246.9644,N,07955.0391,W,172740.000,A,D*40
\c:1546363661*58\$GPGLL,3246.9641,N,07955.0401,W,172741.000,A,D*4A
\c:1546363662*5B\$GPGLL,3246.965,N,07955.037,W,172740,A,A*51
\c:1546363662*5B\$GPGLL,3246.9638,N,07955.0412,W,172742.000,A,D*45
\c:1546363663*5A\$GPGLL,3246.9636,N,07955.0422,W,172743.000,A,D*49
\c:1546363664*5D\$GPGLL,3246.9634,N,07955.0432,W,172744.000,A,D*4D
\c:1546363664*5D\$GPGLL,3246.964,N,07955.040,W,172742,A,A*52
\c:1546363665*5C\$GPGLL,3246.9632,N,07955.0442,W,172745.000,A,D*4D
\c:1546363666*5F\$GPGLL,3246.9630,N,07955.0453,W,172746.000,A,D*4C
\c:1546363666*5F\$GPGLL,3246.964,N,07955.042,W,172744,A,A*56
\c:1546363667*5E\$GPGLL,3246.9628,N,07955.0462,W,172747.000,A,D*46
\c:1546363668*51\$GPGLL,3246.9626,N,07955.0472,W,172748.000,A,D*46
\c:1546363668*51\$GPGLL,3246.964,N,07955.044,W,172746,A,A*52
\c:1546363669*50\$GPGLL,3246.9624,N,07955.0482,W,172749.000,A,D*4A
\c:1546363670*58\$GPGLL,3246.9621,N,07955.0492,W,172750.000,A,D*46
\c:1546363670*58\$GPGLL,3246.964,N,07955.045,W,172749,A,A*5C
\c:1546363671*59\$GPGLL,3246.9619,N,07955.0501,W,172751.000,A,D*47
\c:1546363672*5A\$GPGLL,3246.9617,N,07955.0512,W,172752.000,A,D*48
\c:1546363672*5A\$GPGLL,3246.963,N,07955.047,W,172751,A,A*50
\c:1546363673*5B\$GPGLL,3246.9616,N,07955.0522,W,172753.000,A,D*4B
\c:1546363674*5C\$GPGLL,3246.9614,N,07955.0532,W,172754.000,A,D*4F
\c:1546363674*5C\$GPGLL,3246.963,N,07955.049,W,172753,A,A*5C
\c:1546363675*5D\$GPGLL,3246.9613,N,07955.0541,W,172755.000,A,D*4D
\c:1546363676*5E\$GPGLL,3246.9611,N,07955.0550,W,172756.000,A,D*4C
\c:1546363676*5E\$GPGLL,3246.963,N,07955.051,W,172755,A,A*53
\c:1546363677*5F\$GPGLL,3246.9610,N,07955.0559,W,172757.000,A,D*45
\c:1546363678*50\$GPGLL,3246.9609,N,07955.0567,W,172758.000,A,D*4F
\c:1546363678*50\$GPGLL,3246.962,N,07955.052,W,172757,A,A*53
\c:1546363679*51\$GPGLL,3246.9608,N,07955.0576,W,172759.000,A,D*4F
\c:1546363680*57\$GPGLL,3246.9608,N,07955.0584,W,172800.000,A,D*41
\c:1546363680*57\$GPGLL,3246.962,N,07955.055,W,172759,A,A*5A
\c:1546363681*56\$GPGLL,3246.9606,N,07955.0593,W,172801.000,A,D*48
\c:1546363682*55\$GPGLL,3246.9605,N,07955.0603,W,172802.000,A,D*42
\c:1546363682*55\$GPGLL,3246.962,N,07955.057,W,172801,A,A*5A
\c:1546363683*54\$GPGLL,3246.9604,N,07955.0614,W,172803.000,A,D*44
\c:1546363684*53\$GPGLL,3246.9602,N,07955.0623,W,172804.000,A,D*41
\c:1546363685*52\$GPGLL,3246.962,N,07955.058,W,172803,A,A*57
\c:1546363685*52\$GPGLL,3246.9602,N,07955.0632,W,172805.000,A,D*40
\c:1546363686*51\$GPGLL,3246.9602,N,07955.0642,W,172806.000,A,D*44
\c:1546363687*50\$GPGLL,3246.962,N,07955.060,W,172805,A,A*5A
\c:1546363687*50\$GPGLL,3246.9602,N,07955.0652,W,172807.000,A,D*44
\c:1546363688*5F\$GPGLL,3246.9601,N,07955.0662,W,172808.000,A,D*4B
\c:1546363689*5E\$GPGLL,3246.961,N,07955.063,W,172807,A,A*58
\c:1546363689*5E\$GPGLL,3246.9600,N,07955.0672,W,172809.000,A,D*4A
\c:1546363690*56\$GPGLL,3246.9598,N,07955.0682,W,172810.000,A,D*4F
\c:1546363691*57\$GPGLL,3246.961,N,07955.064,W,172809,A,A*51
\c:1546363691*57\$GPGLL,3246.9598,N,07955.0690,W,172811.000,A,D*4D
\c:1546363692*54\$GPGLL,3246.9597,N,07955.0699,W,172812.000,A,D*48
\c:1546363693*55\$GPGLL,3246.961,N,07955.066,W,172811,A,A*5A
\c:1546363693*55\$GPGLL,3246.9595,N,07955.0708,W,172813.000,A,D*42
\c:1546363694*52\$GPGLL,3246.9593,N,07955.0717,W,172814.000,A,D*4D
\c:1546363695*53\$GPGLL,3246.960,N,07955.068,W,172813,A,A*57
\c:1546363695*53\$GPGLL,3246.9592,N,07955.0727,W,172815.000,A,D*4E
\c:1546363696*50\$GPGLL,3246.9590,N,07955.0737,W,172816.000,A,D*4E
\c:1546363697*51\$GPGLL,3246.960,N,07955.070,W,172815,A,A*58
\c:1546363697*51\$GPGLL,3246.9588,N,07955.0748,W,172817.000,A,D*4E
\c:1546363698*5E\$GPGLL,3246.9587,N,07955.0758,W,172818.000,A,D*4F
\c:1546363699*5F\$GPGLL,3246.960,N,07955.072,W,172817,A,A*58
\c:1546363699*5F\$GPGLL,3246.9586,N,07955.0767,W,172819.000,A,D*43
\c:1546363700*5E\$GPGLL,3246.9582,N,07955.0774,W,172820.000,A,D*4F
\c:1546363701*5F\$GPGLL,3246.960,N,07955.074,W,172819,A,A*50
\c:1546363701*5F\$GPGLL,3246.9582,N,07955.0783,W,172821.000,A,D*46
\c:1546363702*5C\$GPGLL,3246.9581,N,07955.0792,W,172822.000,A,D*46
\c:1546363703*5D\$GPGLL,3246.959,N,07955.076,W,172821,A,A*53
\c:1546363703*5D\$GPGLL,3246.9580,N,07955.0802,W,172823.000,A,D*40
\c:1546363704*5A\$GPGLL,3246.9578,N,07955.0813,W,172824.000,A,D*40
\c:1546363705*5B\$GPGLL,3246.959,N,07955.079,W,172823,A,A*5E
\c:1546363705*5B\$GPGLL,3246.9577,N,07955.0823,W,172825.000,A,D*4D
\c:1546363706*58\$GPGLL,3246.9575,N,07955.0835,W,172826.000,A,D*4B
\c:1546363707*59\$GPGLL,3246.9574,N,07955.0847,W,172827.000,A,D*4E
\c:1546363707*59\$GPGLL,3246.959,N,07955.080,W,172825,A,A*5E
\c:1546363708*56\$GPGLL,3246.9572,N,07955.0858,W,172828.000,A,D*49
\c:1546363709*57\$GPGLL,3246.9569,N,07955.0870,W,172829.000,A,D*48
\c:1546363709*57\$GPGLL,3246.958,N,07955.083,W,172827,A,A*5E
\c:1546363710*5F\$GPGLL,3246.9566,N,07955.0880,W,172830.000,A,D*40
\c:1546363711*5E\$GPGLL,3246.9565,N,07955.0890,W,172831.000,A,D*43
\c:1546363711*5E\$GPGLL,3246.958,N,07955.085,W,172829,A,A*56
\c:1546363712*5D\$GPGLL,3246.9563,N,07955.0900,W,172832.000,A,D*4E
\c:1546363713*5C\$GPGLL,3246.9562,N,07955.0911,W,172833.000,A,D*4E
\c:1546363713*5C\$GPGLL,3246.958,N,07955.087,W,172831,A,A*5D
\c:1546363714*5B\$GPGLL,3246.9559,N,07955.0924,W,172834.000,A,D*47
\c:1546363715*5A\$GPGLL,3246.9557,N,07955.0936,W,172835.000,A,D*4B
\c:1546363715*5A\$GPGLL,3246.957,N,07955.089,W,172833,A,A*5E
\c:1546363716*59\$GPGLL,3246.9557,N,07955.0947,W,172836.000,A,D*4E
\c:1546363717*58\$GPGLL,3246.9557,N,07955.0956,W,172837.000,A,D*4F
\c:1546363717*58\$GPGLL,3246.957,N,07955.091,W,172835,A,A*51
\c:1546363718*57\$GPGLL,3246.9556,N,07955.0967,W,172838.000,A,D*43
\c:1546363719*56\$GPGLL,3246.9556,N,07955.0977,W,172839.000,A,D*43
\c:1546363719*56\$GPGLL,3246.957,N,07955.094,W,172837,A,A*56
\c:1546363720*5C\$GPGLL,3246.9556,N,07955.0986,W,172840.000,A,D*43
\c:1546363721*5D\$GPGLL,3246.9555,N,07955.0997,W,172841.000,A,D*41
\c:1546363721*5D\$GPGLL,3246.956,N,07955.096,W,172839,A,A*5B
\c:1546363722*5E\$GPGLL,3246.9554,N,07955.1007,W,172842.000,A,D*42
\c:1546363723*5F\$GPGLL,3246.9556,N,07955.1015,W,172843.000,A,D*42
\c:1546363723*5F\$GPGLL,3246.956,N,07955.099,W,172841,A,A*5B
\c:1546363724*58\$GPGLL,3246.9557,N,07955.1023,W,172844.000,A,D*41
\c:1546363725*59\$GPGLL,3246.9558,N,07955.1032,W,172845.000,A,D*4F
\c:1546363725*59\$GPGLL,3246.956,N,07955.101,W,172843,A,A*59
\c:1546363726*5A\$GPGLL,3246.9561,N,07955.1042,W,172846.000,A,D*41
\c:1546363727*5B\$GPGLL,3246.9564,N,07955.1052,W,172847.000,A,D*44
\c:1546363728*54\$GPGLL,3246.956,N,07955.102,W,172845,A,A*5C
\c:1546363728*54\$GPGLL,3246.9568,N,07955.1062,W,172848.000,A,D*44
\c:1546363729*55\$GPGLL,3246.9572,N,07955.1071,W,172849.000,A,D*4C
\c:1546363730*5D\$GPGLL,3246.957,N,07955.104,W,172847,A,A*59
\c:1546363730*5D\$GPGLL,3246.9575,N,07955.1081,W,172850.000,A,D*4C
\c:1546363731*5C\$GPGLL,3246.9579,N,07955.1089,W,172851.000,A,D*49
\c:1546363732*5F\$GPGLL,3246.958,N,07955.106,W,172849,A,A*5A
\c:1546363732*5F\$GPGLL,3246.9582,N,07955.1099,W,172852.000,A,D*4F
\c:1546363733*5E\$GPGLL,3246.9585,N,07955.1107,W,172853.000,A,D*4F
\c:1546363734*59\$GPGLL,3246.959,N,07955.108,W,172851,A,A*5C
\c:1546363734*59\$GPGLL,3246.9588,N,07955.1115,W,172854.000,A,D*46
\c:1546363735*58\$GPGLL,3246.9592,N,07955.1125,W,172855.000,A,D*4F
\c:1546363736*5B\$GPGLL,3246.959,N,07955.110,W,172854,A,A*50
\c:1546363736*5B\$GPGLL,3246.9595,N,07955.1134,W,172856.000,A,D*4B
\c:1546363737*5A\$GPGLL,3246.9598,N,07955.1143,W,172857.000,A,D*47
\c:1546363738*55\$GPGLL,3246.960,N,07955.111,W,172856,A,A*59
\c:1546363738*55\$GPGLL,3246.9600,N,07955.1151,W,172858.000,A,D*49
\c:1546363739*54\$GPGLL,3246.9601,N,07955.1159,W,172859.000,A,D*41
\c:1546363740*5A\$GPGLL,3246.960,N,07955.113,W,172858,A,A*55
\c:1546363740*5A\$GPGLL,3246.9604,N,07955.1167,W,172900.000,A,D*44
\c:1546363741*5B\$GPGLL,3246.9607,N,07955.1176,W,172901.000,A,D*46
\c:1546363742*58\$GPGLL,3246.960,N,07955.115,W,172900,A,A*5F
\c:1546363742*58\$GPGLL,3246.9610,N,07955.1185,W,172902.000,A,D*4F
\c:1546363743*59\$GPGLL,3246.9614,N,07955.1194,W,172903.000,A,D*4A
\c:1546363744*5E\$GPGLL,3246.961,N,07955.117,W,172902,A,A*5E
\c:1546363744*5E\$GPGLL,3246.9618,N,07955.1203,W,172904.000,A,D*4C
\c:1546363745*5F\$GPGLL,3246.9622,N,07955.1212,W,172905.000,A,D*44
\c:1546363746*5C\$GPGLL,3246.961,N,07955.119,W,172905,A,A*57
\c:1546363746*5C\$GPGLL,3246.9627,N,07955.1222,W,172906.000,A,D*41
\c:1546363747*5D\$GPGLL,3246.9630,N,07955.1229,W,172907.000,A,D*4D
\c:1546363748*52\$GPGLL,3246.962,N,07955.121,W,172907,A,A*5D
\c:1546363748*52\$GPGLL,3246.9634,N,07955.1238,W,172908.000,A,D*46
\c:1546363749*53\$GPGLL,3246.9638,N,07955.1246,W,172909.000,A,D*42
\c:1546363750*5B\$GPGLL,3246.9641,N,07955.1256,W,172910.000,A,D*45
\c:1546363750*5B\$GPGLL,3246.963,N,07955.122,W,172909,A,A*51
\c:1546363751*5A\$GPGLL,3246.9644,N,07955.1265,W,172911.000,A,D*41
\c:1546363752*59\$GPGLL,3246.9648,N,07955.1275,W,172912.000,A,D*4F
\c:1546363752*59\$GPGLL,3246.964,N,07955.124,W,172911,A,A*59
\c:1546363753*58\$GPGLL,3246.9650,N,07955.1284,W,172913.000,A,D*49
\c:1546363754*5F\$GPGLL,3246.9652,N,07955.1293,W,172914.000,A,D*4A
\c:1546363754*5F\$GPGLL,3246.964,N,07955.126,W,172913,A,A*59
\c:1546363755*5E\$GPGLL,3246.9654,N,07955.1301,W,172915.000,A,D*47
\c:1546363756*5D\$GPGLL,3246.9656,N,07955.1309,W,172916.000,A,D*4E
\c:1546363756*5D\$GPGLL,3246.965,N,07955.128,W,172915,A,A*50
\c:1546363757*5C\$GPGLL,3246.9658,N,07955.1317,W,172917.000,A,D*4E
\c:1546363758*53\$GPGLL,3246.9659,N,07955.1326,W,172918.000,A,D*42
\c:1546363758*53\$GPGLL,3246.965,N,07955.129,W,172917,A,A*53
\c:1546363759*52\$GPGLL,3246.9660,N,07955.1335,W,172919.000,A,D*4B
\c:1546363760*58\$GPGLL,3246.9661,N,07955.1344,W,172920.000,A,D*46
\c:1546363760*58\$GPGLL,3246.965,N,07955.131,W,172919,A,A*54
\c:1546363761*59\$GPGLL,3246.9662,N,07955.1353,W,172921.000,A,D*42
\c:1546363762*5A\$GPGLL,3246.9661,N,07955.1361,W,172922.000,A,D*43
\c:1546363762*5A\$GPGLL,3246.965,N,07955.133,W,172921,A,A*5D
\c:1546363763*5B\$GPGLL,3246.9662,N,07955.1370,W,172923.000,A,D*41
\c:1546363764*5C\$GPGLL,3246.9664,N,07955.1379,W,172924.000,A,D*49
\c:1546363764*5C\$GPGLL,3246.966,N,07955.134,W,172923,A,A*5B
\c:1546363765*5D\$GPGLL,3246.9667,N,07955.1388,W,172925.000,A,D*45
\c:1546363766*5E\$GPGLL,3246.9669,N,07955.1396,W,172926.000,A,D*47
\c:1546363766*5E\$GPGLL,3246.966,N,07955.136,W,172925,A,A*5F
\c:1546363767*5F\$GPGLL,3246.9672,N,07955.1405,W,172927.000,A,D*41
\c:1546363768*50\$GPGLL,3246.9675,N,07955.1413,W,172928.000,A,D*4E
\c:1546363768*50\$GPGLL,3246.967,N,07955.138,W,172927,A,A*52
\c:1546363769*51\$GPGLL,3246.9678,N,07955.1421,W,172929.000,A,D*43
\c:1546363770*59\$GPGLL,3246.9679,N,07955.1430,W,172930.000,A,D*4A
\c:1546363771*58\$GPGLL,3246.967,N,07955.139,W,172929,A,A*5D
\c:1546363771*58\$GPGLL,3246.9681,N,07955.1438,W,172931.000,A,D*44
\c:1546363772*5B\$GPGLL,3246.9684,N,07955.1447,W,172932.000,A,D*4A
\c:1546363773*5A\$GPGLL,3246.968,N,07955.141,W,172931,A,A*54
\c:1546363773*5A\$GPGLL,3246.9686,N,07955.1457,W,172933.000,A,D*48
\c:1546363774*5D\$GPGLL,3246.9688,N,07955.1466,W,172934.000,A,D*43
\c:1546363775*5C\$GPGLL,3246.968,N,07955.143,W,172933,A,A*54
\c:1546363775*5C\$GPGLL,3246.9690,N,07955.1475,W,172935.000,A,D*49
\c:1546363776*5F\$GPGLL,3246.9692,N,07955.1484,W,172936.000,A,D*46
\c:1546363777*5E\$GPGLL,3246.968,N,07955.145,W,172935,A,A*54
\c:1546363777*5E\$GPGLL,3246.9696,N,07955.1494,W,172937.000,A,D*42
\c:1546363778*51\$GPGLL,3246.9699,N,07955.1503,W,172938.000,A,D*4D
\c:1546363779*50\$GPGLL,3246.969,N,07955.146,W,172937,A,A*54
\c:1546363779*50\$GPGLL,3246.9703,N,07955.1512,W,172939.000,A,D*4E
\c:1546363780*56\$GPGLL,3246.9706,N,07955.1522,W,172940.000,A,D*46
\c:1546363781*57\$GPGLL,3246.970,N,07955.149,W,172939,A,A*5D
\c:1546363781*57\$GPGLL,3246.9709,N,07955.1532,W,172941.000,A,D*49
\c:1546363782*54\$GPGLL,3246.9711,N,07955.1542,W,172942.000,A,D*44
\c:1546363783*55\$GPGLL,3246.971,N,07955.151,W,172941,A,A*5A
\c:1546363783*55\$GPGLL,3246.9713,N,07955.1552,W,172943.000,A,D*46
\c:1546363784*52\$GPGLL,3246.9715,N,07955.1562,W,172944.000,A,D*44
\c:1546363785*53\$GPGLL,3246.971,N,07955.153,W,172943,A,A*5A
\c:1546363785*53\$GPGLL,3246.9716,N,07955.1572,W,172945.000,A,D*47
\c:1546363786*50\$GPGLL,3246.9718,N,07955.1583,W,172946.000,A,D*44
\c:1546363787*51\$GPGLL,3246.972,N,07955.156,W,172945,A,A*5A
\c:1546363787*51\$GPGLL,3246.9718,N,07955.1593,W,172947.000,A,D*44
\c:1546363788*5E\$GPGLL,3246.9719,N,07955.1604,W,172948.000,A,D*47
\c:1546363789*5F\$GPGLL,3246.973,N,07955.157,W,172947,A,A*58
\c:1546363789*5F\$GPGLL,3246.9719,N,07955.1614,W,172949.000,A,D*47
\c:1546363790*57\$GPGLL,3246.9718,N,07955.1623,W,172950.000,A,D*4A
\c:1546363791*56\$GPGLL,3246.9716,N,07955.1632,W,172951.000,A,D*45
\c:1546363791*56\$GPGLL,3246.973,N,07955.160,W,172949,A,A*52
\c:1546363792*55\$GPGLL,3246.9713,N,07955.1641,W,172952.000,A,D*47
\c:1546363793*54\$GPGLL,3246.9709,N,07955.1651,W,172953.000,A,D*4C
\c:1546363793*54\$GPGLL,3246.973,N,07955.161,W,172951,A,A*5A
\c:1546363794*53\$GPGLL,3246.9704,N,07955.1659,W,172954.000,A,D*4E
\c:1546363795*52\$GPGLL,3246.9697,N,07955.1664,W,172955.000,A,D*4A
\c:1546363795*52\$GPGLL,3246.972,N,07955.162,W,172953,A,A*5A
\c:1546363796*51\$GPGLL,3246.9692,N,07955.1668,W,172956.000,A,D*40
\c:1546363797*50\$GPGLL,3246.9685,N,07955.1671,W,172957.000,A,D*4F
\c:1546363797*50\$GPGLL,3246.971,N,07955.163,W,172955,A,A*5E
\c:1546363798*5F\$GPGLL,3246.9678,N,07955.1673,W,172958.000,A,D*40
\c:1546363799*5E\$GPGLL,3246.9670,N,07955.1675,W,172959.000,A,D*4F
\c:1546363799*5E\$GPGLL,3246.970,N,07955.164,W,172958,A,A*55
\c:1546363800*51\$GPGLL,3246.9663,N,07955.1676,W,173000.000,A,D*4A
\c:1546363801*50\$GPGLL,3246.9657,N,07955.1677,W,173001.000,A,D*4D
\c:1546363801*50\$GPGLL,3246.968,N,07955.164,W,173000,A,A*59
\c:1546363802*53\$GPGLL,3246.9650,N,07955.1678,W,173002.000,A,D*46
\c:1546363803*52\$GPGLL,3246.9643,N,07955.1679,W,173003.000,A,D*44
\c:1546363803*52\$GPGLL,3246.967,N,07955.164,W,173002,A,A*54
\c:1546363804*55\$GPGLL,3246.9637,N,07955.1681,W,173004.000,A,D*47
\c:1546363805*54\$GPGLL,3246.9631,N,07955.1681,W,173005.000,A,D*40
\c:1546363805*54\$GPGLL,3246.966,N,07955.164,W,173004,A,A*53
\c:1546363806*57\$GPGLL,3246.9626,N,07955.1682,W,173006.000,A,D*46
\c:1546363807*56\$GPGLL,3246.9620,N,07955.1685,W,173007.000,A,D*46
\c:1546363807*56\$GPGLL,3246.964,N,07955.165,W,173006,A,A*52
\c:1546363808*59\$GPGLL,3246.9615,N,07955.1687,W,173008.000,A,D*4D
\c:1546363809*58\$GPGLL,3246.9608,N,07955.1689,W,173009.000,A,D*4E
\c:1546363809*58\$GPGLL,3246.963,N,07955.165,W,173008,A,A*5B
\c:1546363810*50\$GPGLL,3246.9602,N,07955.1690,W,173010.000,A,D*44
\c:1546363811*51\$GPGLL,3246.9595,N,07955.1690,W,173011.000,A,D*48
\c:1546363811*51\$GPGLL,3246.962,N,07955.165,W,173010,A,A*53
\c:1546363812*52\$GPGLL,3246.9588,N,07955.1691,W,173012.000,A,D*46
\c:1546363813*53\$GPGLL,3246.9581,N,07955.1692,W,173013.000,A,D*4D
\c:1546363814*54\$GPGLL,3246.961,N,07955.165,W,173012,A,A*52
\c:1546363814*54\$GPGLL,3246.9576,N,07955.1693,W,173014.000,A,D*43
\c:1546363815*55\$GPGLL,3246.9571,N,07955.1694,W,173015.000,A,D*42
\c:1546363816*56\$GPGLL,3246.959,N,07955.165,W,173014,A,A*5F
\c:1546363816*56\$GPGLL,3246.9566,N,07955.1694,W,173016.000,A,D*47
\c:1546363817*57\$GPGLL,3246.9559,N,07955.1695,W,173017.000,A,D*4B
\c:1546363818*58\$GPGLL,3246.958,N,07955.165,W,173016,A,A*5C
\c:1546363818*58\$GPGLL,3246.9553,N,07955.1696,W,173018.000,A,D*4D
\c:1546363819*59\$GPGLL,3246.9547,N,07955.1696,W,173019.000,A,D*49
\c:1546363820*53\$GPGLL,3246.957,N,07955.166,W,173018,A,A*5E
\c:1546363820*53\$GPGLL,3246.9542,N,07955.1696,W,173020.000,A,D*46
\c:1546363821*52\$GPGLL,3246.9538,N,07955.1697,W,173021.000,A,D*4B
\c:1546363822*51\$GPGLL,3246.956,N,07955.166,W,173020,A,A*54
\c:1546363822*51\$GPGLL,3246.9533,N,07955.1698,W,173022.000,A,D*4C
\c:1546363823*50\$GPGLL,3246.9527,N,07955.1700,W,173023.000,A,D*48
\c:1546363824*57\$GPGLL,3246.954,N,07955.166,W,173022,A,A*54
\c:1546363824*57\$GPGLL,3246.9520,N,07955.1701,W,173024.000,A,D*49
\c:1546363825*56\$GPGLL,3246.9515,N,07955.1704,W,173025.000,A,D*4B
\c:1546363826*55\$GPGLL,3246.953,N,07955.167,W,173024,A,A*54
\c:1546363826*55\$GPGLL,3246.9508,N,07955.1707,W,173026.000,A,D*47
\c:1546363827*54\$GPGLL,3246.9502,N,07955.1710,W,173027.000,A,D*4A
